Title,URL,Views
Fleet Foxes- Helplessness Blues TRACK REVIEW,https://www.youtube.com/watch?v=uWzNiXXypE0,"94,827 views"
John Vanderslice- White Wilderness ALBUM REVIEW,https://www.youtube.com/watch?v=kLFGEHpPi3w,"8,182 views"
Dumbo Gets Mad- Elephants at the Door ALBUM REVIEW,https://www.youtube.com/watch?v=HMTBo9huzi0,"40,550 views"
10 White Stripes Songs I Love,https://www.youtube.com/watch?v=qXl5h_2Fsz4,"209,837 views"
"Earth- Angels of Darkness, Demons of Light I ALBUM REVIEW",https://www.youtube.com/watch?v=Pj6SHbpDnSc,"26,521 views"
Cut Copy- Zonoscope ALBUM REVIEW,https://www.youtube.com/watch?v=k83AU5xksp0&t=23s,"30,880 views"
James Blake- James Blake ALBUM REVIEW,https://www.youtube.com/watch?v=Qqw9bnffDsY,"140,611 views"
"Anamanaguchi- Airbrushed TRACK REVIEW (The Strokes, too!)",https://www.youtube.com/watch?v=6YjqJdoHUZM,"26,655 views"
Natural Child- Self-Titled 7'' EP REVIEW,https://www.youtube.com/watch?v=HAaEjb9l180,"13,979 views"
The Strokes- Under Cover of Darkness TRACK REVIEW,https://www.youtube.com/watch?v=OqPz7zvPn_I,"55,424 views"
"Tyler, The Creator- Yonkers TRACK REVIEW",https://www.youtube.com/watch?v=zzmpVAXSd9Y,"305,576 views"
"Mogwai- Hardcore Will Never Die, but You Will ALBUM REVIEW",https://www.youtube.com/watch?v=4DsiwriEgBE,"59,171 views"
"Lil B- Angels Exodus ALBUM REVIEW (Andy D, too!)",https://www.youtube.com/watch?v=rcz78ic8CGw,"61,192 views"
Vreid- V ALBUM REVIEW,https://www.youtube.com/watch?v=FGaO0divFf0,"16,124 views"
Nicolas Jaar- Space Is Only Noise ALBUM REVIEW,https://www.youtube.com/watch?v=Pc5Hutyj2AA,"87,749 views"
Radiohead- The King of Limbs ALBUM REVIEW,https://www.youtube.com/watch?v=FnfNcqX5AAA,"354,504 views"
Colin Stetson- New History Warfare Vol. 2: Judges ALBUM REVIEW,https://www.youtube.com/watch?v=0BFLDVGvTrQ,"41,939 views"
Toro Y Moi- Underneath the Pine ALBUM REVIEW,https://www.youtube.com/watch?v=KtTU7nPAp5Q,"60,757 views"
PJ Harvey- Let England Shake ALBUM REVIEW,https://www.youtube.com/watch?v=3-IGABC6rlU,"65,020 views"
Fashawn- Higher Learning Vol. 2 ALBUM REVIEW,https://www.youtube.com/watch?v=-F1V2oPhlso,"21,525 views"
Yuck- Self-TItled ALBUM REVIEW,https://www.youtube.com/watch?v=6ZYy4gP1J3s,"38,634 views"
Siriusmo- Mosaik ALBUM REVIEW,https://www.youtube.com/watch?v=Agg3HH0x_eA,"29,073 views"
The Mountain Goats- All Eternals Deck ALBUM REVIEW,https://www.youtube.com/watch?v=hNmz05kGJgo,"33,697 views"
Does Music Grow?,https://www.youtube.com/watch?v=Du53V0XRfGM,"18,571 views"
"Beady Eye- Different Gear, Still Speeding ALBUM REVIEW",https://www.youtube.com/watch?v=vqcaYZSjJE0,"52,690 views"
Weedeater- Jason...The Dragon ALBUM REVIEW,https://www.youtube.com/watch?v=_ccX1kbdU4U,"32,045 views"
"Tim Hecker- Ravedeath, 1972 ALBUM REVIEW",https://www.youtube.com/watch?v=Gc0Jpf_25a4,"62,551 views"
Lupe Fiasco- Lasers ALBUM REVIEW,https://www.youtube.com/watch?v=Cy67iqBfdws,"143,981 views"
Raekwon- Shaolin vs. Wu-Tang ALBUM REVIEW,https://www.youtube.com/watch?v=USKRwIsBG04,"35,904 views"
Explosions In the Sky- Trembling Hands TRACK REVIEW,https://www.youtube.com/watch?v=ruD60TlP5ng,"20,088 views"
Burzum- Fallen ALBUM REVIEW,https://www.youtube.com/watch?v=RS6qsVXB7h8,"303,759 views"
15 Bands I'll See @ SXSW,https://www.youtube.com/watch?v=GGCejKgpKzQ,"20,120 views"
Reks- R.E.K.S. ALBUM REVIEW,https://www.youtube.com/watch?v=nJqkgqRwqAw,"22,081 views"
SXSW '11 Vlog 1,https://www.youtube.com/watch?v=jQu_4yEyASc,"11,319 views"
SXSW '11 Vlog 2,https://www.youtube.com/watch?v=QOu40EixjV4,"8,980 views"
SXSW '11 Vlog 3,https://www.youtube.com/watch?v=1pn-UN4BIUk,"9,948 views"
SXSW '11 Vlog 4,https://www.youtube.com/watch?v=4TUXmOZYNgA,"12,995 views"
SXSW Clip Show!!!,https://www.youtube.com/watch?v=iC7a1-RLiCo,"12,312 views"
The Strokes- Angles ALBUM REVIEW,https://www.youtube.com/watch?v=d5o1V3lxGH0,"197,566 views"
The Pains of Being Pure at Heart- Belong ALBUM REVIEW,https://www.youtube.com/watch?v=JKqAHPICR60,"36,082 views"
Craft Spells- Idle Labor ALBUM REVIEW,https://www.youtube.com/watch?v=DYEbtRPKnmw,"31,227 views"
Justice- Civilization TRACK REVIEW,https://www.youtube.com/watch?v=p5cXB3JA9Eg,"32,867 views"
Bibio- Mind Bokeh ALBUM REVIEW,https://www.youtube.com/watch?v=TOtTxtBWZ5k,"24,688 views"
Big K.R.I.T.- Returnof4eva ALBUM REVIEW,https://www.youtube.com/watch?v=RG3E7xK6Oq4,"132,095 views"
"Boris- ""Riot Sugar"" TRACK REVIEW",https://www.youtube.com/watch?v=p1TcklAM0r4,"23,448 views"
Trap Them- Darker Handcraft ALBUM REVIEW,https://www.youtube.com/watch?v=bRPT-bxzQxw,"27,342 views"
Panda Bear- Tomboy ALBUM REVIEW,https://www.youtube.com/watch?v=05JqiVVSJSk,"54,535 views"
Holy Ghost!- Holy Ghost! ALBUM REVIEW,https://www.youtube.com/watch?v=5PSH6cV4N-I,"21,949 views"
The Vaccines- What Did You Expect From the Vaccines? ALBUM REVIEW,https://www.youtube.com/watch?v=vph5xGBPCOE,"43,635 views"
Timber Timbre- Creep On Creepin' On ALBUM REVIEW,https://www.youtube.com/watch?v=mKM5Z5n8Mi0,"31,666 views"
"Beastie Boys- ""Make Some Noise"" TRACK REVIEW",https://www.youtube.com/watch?v=5_Oi7Kr46A8,"46,987 views"
TV on the Radio- Nine Types of Light ALBUM REVIEW,https://www.youtube.com/watch?v=LNB3Cy4djB4,"39,285 views"
The Weeknd- House of Balloons ALBUM REVIEW,https://www.youtube.com/watch?v=OwxUIz-Thwc,"436,921 views"
Crystal Stilts- In Love With Oblivion ALBUM REVIEW,https://www.youtube.com/watch?v=lvnSmbU4nWY,"27,846 views"
Originality?,https://www.youtube.com/watch?v=g49eVqxqFLo,"104,689 views"
Metronomy- The English Riviera ALBUM REVIEW,https://www.youtube.com/watch?v=yEd2D-ukjZs,"44,955 views"
Foo Fighters- Wasting Light ALBUM REVIEW,https://www.youtube.com/watch?v=IfnHn2hWWzA,"166,366 views"
Rotten Sound- Cursed ALBUM REVIEW,https://www.youtube.com/watch?v=1clWfouQyjg,"17,225 views"
Wormrot- Dirge ALBUM REVIEW,https://www.youtube.com/watch?v=JEML7td1D3s,"43,895 views"
The Kills- Blood Pressures ALBUM REVIEW,https://www.youtube.com/watch?v=deKmw1zDkGc,"25,155 views"
Bill Callahan- Apocalypse ALBUM REVIEW,https://www.youtube.com/watch?v=1EWVlDIRUR4,"25,661 views"
CunninLynguists- Oneirology ALBUM REVIEW,https://www.youtube.com/watch?v=f6df3Yo-aSE,"45,459 views"
Beastie Boys- Hot Sauce Committee Part Two ALBUM REVIEW,https://www.youtube.com/watch?v=qv-cNmuNi64,"88,269 views"
"Explosions In the Sky- Take Care, Take Care, Take Care ALBUM REVIEW",https://www.youtube.com/watch?v=qwRR5uCTvas,"43,886 views"
3 Reviews: Times New Viking / Natural Child / Deafheaven,https://www.youtube.com/watch?v=jm-nZe2bKOE,"10,727 views"
Negative opinions?,https://www.youtube.com/watch?v=eVh01VJmt3o,"46,211 views"
Fleet Foxes- Helplessness Blues ALBUM REVIEW,https://www.youtube.com/watch?v=ztqWF4z9kAw,"1,185,034 views"
"Jamie Woon- ""Night Air"" Track Review",https://www.youtube.com/watch?v=zNbdh-JzTDY,"14,926 views"
The Antlers- Burst Apart ALBUM REVIEW,https://www.youtube.com/watch?v=5chNEtG0ETI,"53,884 views"
Death Grips- Exmilitary ALBUM REVIEW,https://www.youtube.com/watch?v=AZegHBU-ffQ,"935,086 views"
"Tyler, The Creator- Goblin ALBUM REVIEW",https://www.youtube.com/watch?v=IT2XYrIJHSA,"1,030,050 views"
"Grouper- ""Alien Observer"" TRACK REVIEW",https://www.youtube.com/watch?v=K5AU0BHLPh0,"27,885 views"
Wild Beasts- Smother ALBUM REVIEW,https://www.youtube.com/watch?v=j1JbIzOtBj4,"29,262 views"
The Lonely Island- Turtleneck and Chain ALBUM REVIEW,https://www.youtube.com/watch?v=IMRNfB8l_tU,"153,707 views"
Liturgy- Aesthethica ALBUM REVIEW,https://www.youtube.com/watch?v=on1vkPNRFwg,"103,923 views"
Manchester Orchestra- Simple Math ALBUM REVIEW,https://www.youtube.com/watch?v=hgryNZz-34Q,"35,681 views"
3 Reviews: Man Man / Fucked Up / Matthewdavid,https://www.youtube.com/watch?v=HzUdHq42Z6A,"12,832 views"
Jesu- Ascension ALBUM REVIEW,https://www.youtube.com/watch?v=nyHhmEHt5qo,"22,855 views"
Amon Tobin- ISAM ALBUM REVIEW,https://www.youtube.com/watch?v=O-6hnRcicVc,"34,029 views"
"Bon Iver- ""Calgary"" Track Review",https://www.youtube.com/watch?v=pbpDut3adjE,"37,278 views"
The UV Race- Homo ALBUM REVIEW,https://www.youtube.com/watch?v=WIyRRLBsukw,"19,165 views"
This Will Destroy You- Tunnel Blanket ALBUM REVIEW,https://www.youtube.com/watch?v=6Igq-xjJ31A,"27,460 views"
Balkans- Self-Titled ALBUM REVIEW,https://www.youtube.com/watch?v=Pj9pEejYtFc,"23,312 views"
5 Debut Albums,https://www.youtube.com/watch?v=YkqCnZIaf_4,"66,067 views"
3 Reviews: Cass McCombs / Childish Gambino / Africa Hitech,https://www.youtube.com/watch?v=2auhQqV9-Rs,"14,841 views"
"Danger Mouse & Daniele Luppi- ""The Rose With the Broken Neck"" TRACK REVIEW",https://www.youtube.com/watch?v=UWcxXnus0zY,"23,725 views"
Elzhi- Elmatic ALBUM REVIEW,https://www.youtube.com/watch?v=orxEQ343cVo,"51,626 views"
Lady Gaga- Born This Way ALBUM REVIEW,https://www.youtube.com/watch?v=NXcbNP9i2jw,"335,619 views"
Boris- Heavy Rocks / Attention Please ALBUM REVIEWS,https://www.youtube.com/watch?v=EpoCK7SOutg,"40,578 views"
Coma Cinema- Blue Suicide ALBUM REVIEW,https://www.youtube.com/watch?v=Q3W2rJhXMEc,"37,738 views"
R.I.P. Gil Scott Heron,https://www.youtube.com/watch?v=-w2_d1e6EmU,"22,479 views"
Fav Dylan LPs?,https://www.youtube.com/watch?v=YR_k2n2rTaU,"108,007 views"
Master Musicians of Bukkake-Totem 3 ALBUM REVIEW,https://www.youtube.com/watch?v=oIR6GZakxM8,"16,269 views"
My Morning Jacket- Circuital ALBUM REVIEW,https://www.youtube.com/watch?v=4GngIvsARm8,"34,524 views"
Theophilus London- Lover's Holiday EP REVIEW,https://www.youtube.com/watch?v=SVy-uU84ApQ,"21,590 views"
Death Cab for Cutie- Codes and Keys ALBUM REVIEW,https://www.youtube.com/watch?v=ANJ3E5-p8Eo,"53,714 views"
Havok- Time Is Up ALBUM REVIEW,https://www.youtube.com/watch?v=Xa4YaYOdYAY,"38,439 views"
Planningtorock- W ALBUM REVIEW,https://www.youtube.com/watch?v=14sLvv_ykmE,"57,338 views"
Woods- Sun and Shade ALBUM REVIEW,https://www.youtube.com/watch?v=CrnkL-ewcck,"15,593 views"
Arctic Monkeys- Suck It and See ALBUM REVIEW,https://www.youtube.com/watch?v=y39aOgNMgik,"267,506 views"
Snake Oil- Snake Oil ALBUM REVIEW,https://www.youtube.com/watch?v=9_qPevj08xM,"14,418 views"
Battles- Gloss Drop ALBUM REVIEW,https://www.youtube.com/watch?v=zWDo8gGwRfk,"95,200 views"
"5 Reviews: Black Lips, Ulver, Beirut, Krallice, and the Shivers",https://www.youtube.com/watch?v=nEw5b3CVZiA,"26,541 views"
Fucked Up- David Comes to Life ALBUM REVIEW,https://www.youtube.com/watch?v=K-J6VwasuOg,"33,294 views"
Poor Lily- Self-TItled ALBUM REVIEW,https://www.youtube.com/watch?v=1J2Fi3fiN7s,"16,416 views"
WU LYF- Go Tell Fire To The Mountain ALBUM REVIEW,https://www.youtube.com/watch?v=kR3sN2WTOh8,"36,338 views"
Blood Ceremony- Living With the Ancients ALBUM REVIEW,https://www.youtube.com/watch?v=WIX13DiXBe8,"15,690 views"
"Bad Meets Evil- Hell: The Sequel EP REVIEW (Eminem & Royce Da 5'9"")",https://www.youtube.com/watch?v=6RCLxGb4BPE,"233,929 views"
Cal Chuchesta's Fav LPs of 2011 (so far),https://www.youtube.com/watch?v=Lo5bDZO6JOI,"235,712 views"
3 Reviews: Thurston Moore / SebastiAn / John Maus,https://www.youtube.com/watch?v=uNCAziPub4s,"21,924 views"
Bon Iver- Bon Iver ALBUM REVIEW,https://www.youtube.com/watch?v=j_LB2pqybaM,"225,583 views"
Do you support music?,https://www.youtube.com/watch?v=iUWICCcz9L8,"60,767 views"
Iceage- New Brigade ALBUM REVIEW,https://www.youtube.com/watch?v=wgqY757V0-Y,"54,727 views"
SBTRKT- SBTRKT ALBUM REVIEW,https://www.youtube.com/watch?v=6p3xVcQZuCY,"55,918 views"
Cults- Cults ALBUM REVIEW,https://www.youtube.com/watch?v=dFa1CV4IzhM,"27,012 views"
"Bjork- ""Crystalline"" TRACK REVIEW",https://www.youtube.com/watch?v=nyrKpKxqGX8,"41,537 views"
Shabazz Palaces- Black Up ALBUM REVIEW,https://www.youtube.com/watch?v=-f4DyUGCg0w,"105,935 views"
Favorite Albums of 2011 (so far),https://www.youtube.com/watch?v=s1oof42eix8,"117,759 views"
Samiyam- Sam Baker's Album ALBUM REVIEW,https://www.youtube.com/watch?v=2zmWqxEUYiE,"34,897 views"
Lil B- I'm Gay (I'm Happy) ALBUM REVIEW,https://www.youtube.com/watch?v=KwTAPEe6A1A,"728,943 views"
Herman Dune- Strange Moosic ALBUM REVIEW,https://www.youtube.com/watch?v=zEHPgX9w9R4,"15,624 views"
Ulcerate- The Destroyers of All ALBUM REVIEW,https://www.youtube.com/watch?v=Wp20Qxx2lOc,"36,872 views"
3 Reviews: Wilco / Dodkvlt / Valentin Stip,https://www.youtube.com/watch?v=HP3LLSkdNso,"13,519 views"
Limp Bizkit- Gold Cobra ALBUM REVIEW,https://www.youtube.com/watch?v=45xt7d6L538,"551,151 views"
Kendrick Lamar- Section.80 ALBUM REVIEW,https://www.youtube.com/watch?v=1nYHyZgD5zM,"616,702 views"
3 Reviews: Big Sean / Curren$y / Sleeping Bag,https://www.youtube.com/watch?v=DV0Ka3BRjQA,"29,688 views"
Washed Out- Within and Without ALBUM REVIEW,https://www.youtube.com/watch?v=w9iUTLxA2_0,"52,385 views"
The Horrors- Skying ALBUM REVIEW,https://www.youtube.com/watch?v=6mqaOPpyIsc,"37,305 views"
Biggest Let-Downs of 2011 (so far),https://www.youtube.com/watch?v=5JpGfj5H_GE,"117,582 views"
Zombi- Escape Velocity ALBUM REVIEW,https://www.youtube.com/watch?v=BrT6sEYrXew,"17,390 views"
Touche Amore- Parting the Sea Between Brightness and Me ALBUM REVIEW,https://www.youtube.com/watch?v=xiS0XwgBmmA,"51,487 views"
The Cool Kids- When Fish Ride Bicycles ALBUM REVIEW,https://www.youtube.com/watch?v=-jvtyvMWE88,"28,232 views"
Toxic Holocaust- Conjure and Command ALBUM REVIEW,https://www.youtube.com/watch?v=Lu7PAAopMyY,"28,273 views"
Portugal. The Man- In the Mountain In the Cloud ALBUM REVIEW,https://www.youtube.com/watch?v=Uknh7QaW87Y,"46,566 views"
4 Reviews: M83 / Kanye West & Jay-Z / The Drums / JEFF the Brotherhood,https://www.youtube.com/watch?v=GVCgXaptRqY,"25,621 views"
They Might Be Giants- Join Us ALBUM REVIEW,https://www.youtube.com/watch?v=TyGMJtRPF78,"40,713 views"
Little Dragon- Ritual Union ALBUM REVIEW,https://www.youtube.com/watch?v=LK5U4DeBO_o,"53,516 views"
MellowHype- BlackenedWhite ALBUM REVIEW,https://www.youtube.com/watch?v=-nG5Q3kMgq8,"96,884 views"
Sex music?,https://www.youtube.com/watch?v=8WQLoylfS7U,"64,727 views"
Unknown Mortal Orchestra- Self-Titled ALBUM REVIEW,https://www.youtube.com/watch?v=hN5hDEvNMGU,"31,929 views"
Machinedrum- Room(s) ALBUM REVIEW,https://www.youtube.com/watch?v=PaWQFOJ7D4o,"23,091 views"
Hudson Mohawke- Satin Panthers EP REVIEW,https://www.youtube.com/watch?v=TR7xn0tJ-7E,"167,160 views"
Theophilus London- Timez Are Weird These Days ALBUM REVIEW (Dead End Hip Hop & The Needle Drop),https://www.youtube.com/watch?v=E_WWgVVeFjs,"23,077 views"
Various Artists- Brand New Wayo COMPILATION REVIEW,https://www.youtube.com/watch?v=TyynHvJiG_4,"18,460 views"
Beirut- The Rip Tide ALBUM REVIEW,https://www.youtube.com/watch?v=z_dFxCKsLvg,"40,340 views"
Kanye West & Jay-Z- Watch the Throne ALBUM REVIEW,https://www.youtube.com/watch?v=HLMuUZhHZqE,"635,408 views"
Matana Roberts- Coin Coin Chapter One: Gens de Couleur Libres ALBUM REVIEW,https://www.youtube.com/watch?v=7hpw4H18k3M,"29,263 views"
Cerebral Ballzy- Cerebral Ballzy ALBUM REVIEW,https://www.youtube.com/watch?v=L8adbT0u1rA,"34,982 views"
Rival Sons- Pressure & Time ALBUM REVIEW,https://www.youtube.com/watch?v=1G57MNa37Nc,"22,707 views"
"Feist- ""How Come You Never Go There"" TRACK REVIEW",https://www.youtube.com/watch?v=aGZqWwuLdjA,"28,107 views"
Chelsea Wolfe- Ἀποκάλυψις (Apocalypse / Apokalypsis) ALBUM REVIEW,https://www.youtube.com/watch?v=FMhrhf5kENY,"62,803 views"
The War On Drugs- Slave Ambient ALBUM REVIEW,https://www.youtube.com/watch?v=IqaUt85GOH4,"44,590 views"
Africa Hitech- 93 Million Miles ALBUM REVIEW,https://www.youtube.com/watch?v=dnYa0GqNk8M,"25,461 views"
4 Reviews: The Weeknd / Gotye / Blood Orange / All Pigs Must Die,https://www.youtube.com/watch?v=taureZh2yac,"53,488 views"
Active Child- You Are All I See ALBUM REVIEW,https://www.youtube.com/watch?v=KXUyCz1rYM0,"20,636 views"
Danny Brown- XXX ALBUM REVIEW,https://www.youtube.com/watch?v=DPeE28Fb_L8,"1,019,874 views"
Apathy- Honkey Kong ALBUM REVIEW,https://www.youtube.com/watch?v=aAKCV2xq4ak,"22,856 views"
6 LPs: Ahead of Their Time,https://www.youtube.com/watch?v=oGO4NB57E5k,"454,215 views"
Giles Corey- Giles Corey ALBUM REVIEW,https://www.youtube.com/watch?v=d8kP_uGxNfc,"182,755 views"
Red Hot Chili Peppers- I'm With You ALBUM REVIEW,https://www.youtube.com/watch?v=QTR2Gxt4Hmc,"207,115 views"
Lil Wayne- Tha Carter IV ALBUM REVIEW,https://www.youtube.com/watch?v=mk43w6R5vW4,"477,815 views"
Hella- Tripper ALBUM REVIEW,https://www.youtube.com/watch?v=rXgxJk5dBS8,"56,254 views"
Shlohmo- Bad Vibes ALBUM REVIEW,https://www.youtube.com/watch?v=_Fh9EiKr9iU,"49,808 views"
The Drums- Portamento ALBUM REVIEW,https://www.youtube.com/watch?v=e9cxD4xYB_M,"66,666 views"
"Girls- Father, Son, Holy Ghost ALBUM REVIEW",https://www.youtube.com/watch?v=MbLt2Qgl350,"45,448 views"
Thundercat- The Golden Age of Apocalypse ALBUM REVIEW,https://www.youtube.com/watch?v=a9TwaFehPHo,"86,266 views"
The Men- Leave Home ALBUM REVIEW,https://www.youtube.com/watch?v=wFKoYmiTws4,"21,930 views"
Wolves In the Throne Room- Celestial Lineage ALBUM REVIEW,https://www.youtube.com/watch?v=axVo2kNjKXc,"40,827 views"
St. Vincent- Strange Mercy ALBUM REVIEW,https://www.youtube.com/watch?v=JGeLYl3kkmg,"95,488 views"
Neon Indian- Era Extraña ALBUM REVIEW,https://www.youtube.com/watch?v=7KSn_S1rMIU,"56,780 views"
"YOU'RE NOT REVIEWING: Blink-182, The Game, Foster the People, and More",https://www.youtube.com/watch?v=lKwifoAnEFo,"453,989 views"
Das Racist- Relax ALBUM REVIEW,https://www.youtube.com/watch?v=yvjxdtcLVfI,"57,518 views"
Veronica Falls- Self-Titled ALBUM REVIEW,https://www.youtube.com/watch?v=OmUdajuMIns,"25,058 views"
Andrew Jackson Jihad- Knife Man ALBUM REVIEW,https://www.youtube.com/watch?v=pOI3xkXoId0,"387,540 views"
Opeth- Heritage ALBUM REVIEW,https://www.youtube.com/watch?v=NvFPmfdppYg,"101,710 views"
Wild Flag- Self-Titled ALBUM REVIEW,https://www.youtube.com/watch?v=2c5KCsYiYoY,"29,236 views"
Mastodon- The Hunter ALBUM REVIEW,https://www.youtube.com/watch?v=ApMeFBLy3v0,"124,719 views"
BADBADNOTGOOD- BBNG ALBUM REVIEW,https://www.youtube.com/watch?v=A96ENM-zcnE,"94,255 views"
J. Cole- Cole World: The Sideline Story ALBUM REVIEW,https://www.youtube.com/watch?v=NLVxe2Evtkk,"185,806 views"
9th Wonder- The Wonder Years ALBUM REVIEW,https://www.youtube.com/watch?v=1EuXsp4iqZw,"30,918 views"
Future Islands- On the Water ALBUM REIVEW,https://www.youtube.com/watch?v=cDpIC-MaY4Y,"33,507 views"
Wilco- The Whole Love ALBUM REVIEW,https://www.youtube.com/watch?v=JeIw4S0_mKU,"46,408 views"
Teenage Cool Kids- Denton After Sunset ALBUM REVIEW,https://www.youtube.com/watch?v=BXralORhPus,"19,491 views"
Top-10 Favorite Misfits Songs,https://www.youtube.com/watch?v=b0tyB8tkmU8,"259,414 views"
La Dispute- Wildlife ALBUM REVIEW,https://www.youtube.com/watch?v=yxTPfKspFl8,"148,254 views"
James Blake- Enough Thunder ALBUM REVIEW,https://www.youtube.com/watch?v=QSMwuVqBQeA,"34,233 views"
Mr. Muthafuckin' eXquire- Lost In Translation ALBUM REVIEW,https://www.youtube.com/watch?v=y38fLimjzQI,"37,145 views"
Feist- Metals ALBUM REVIEW,https://www.youtube.com/watch?v=xt8IbWk9eSQ,"28,592 views"
Rustie- Glass Swords ALBUM REVIEW,https://www.youtube.com/watch?v=bvq9_gEwE9A,"41,714 views"
"5 Reviews: Evidence, Azarath, Phonte, Youth Lagoon, Big Troubles",https://www.youtube.com/watch?v=ZG88jPlFH-o,"28,426 views"
Civil Civic- Rules ALBUM REVIEW,https://www.youtube.com/watch?v=fU1YnAn4lWY,"19,399 views"
Absu- Abzu ALBUM REVIEW,https://www.youtube.com/watch?v=xZnmheQqgUs,"28,526 views"
Kuedo- Severant ALBUM REVIEW,https://www.youtube.com/watch?v=JknqyWg0Vrs,"24,023 views"
"M83- Hurry Up, We're Dreaming ALBUM REVIEW",https://www.youtube.com/watch?v=KGLwTJ47stQ,"154,149 views"
Y U NO REVIEW: OCT 2011,https://www.youtube.com/watch?v=nHbmzON5kkk,"106,308 views"
Tom Waits- Bad As Me ALBUM REVIEW,https://www.youtube.com/watch?v=cYpnHONNf1k,"79,681 views"
The Field- Looping State of Mind ALBUM REVIEW,https://www.youtube.com/watch?v=7VEeJ02y0H4,"21,925 views"
"Justice- Audio, Video, Disco ALBUM REVIEW",https://www.youtube.com/watch?v=YH36huOO0HE,"70,504 views"
Black Milk & Danny Brown- Black & Brown EP REVIEW,https://www.youtube.com/watch?v=X7eK8bLJEMo,"50,507 views"
Milo- I Wish My Brother Rob Was Here ALBUM REVIEW,https://www.youtube.com/watch?v=1_d3YFEGeCQ,"56,416 views"
Oblivionized- Abhorrent Evolution EP REVIEW,https://www.youtube.com/watch?v=8PqLOyHA7BI,"21,824 views"
Lou Reed and Metallica- Lulu ALBUM REVIEW,https://www.youtube.com/watch?v=RUNnXRjmGoQ,"409,608 views"
The Strange Boys- Live Music ALBUM REVIEW,https://www.youtube.com/watch?v=rgIESOp7WCM,"15,813 views"
ASAP Rocky- LiveLoveA$AP ALBUM REVIEW,https://www.youtube.com/watch?v=NHnS2gDJEPY,"487,393 views"
My Brightest Diamond- All Things Will Unwind ALBUM REVIEW,https://www.youtube.com/watch?v=CPVjp0i3WPQ,"16,871 views"
Ghoul- Transmission Zero ALBUM REVIEW,https://www.youtube.com/watch?v=uEINRdIFHK0,"25,721 views"
David Lynch- Crazy Clown Time ALBUM REVIEW,https://www.youtube.com/watch?v=YvcQAEJ6AvU,"61,338 views"
